order_id,customer_name,customer_email,product,category,quantity,unit_price,discount_pct,discount_amount,total,order_date,order_hour,payment_method,status,shipping_city,is_refunded
SHOP-00319,Ashley Warren,bauervernon@example.net,Coffee Mug,Home,5,400,10,200.0,1800.0,2025-06-09 19:07:00,19,PayPal,Completed,Joshuaview,False
SHOP-00320,Amanda King,gmccarthy@example.com,Laptop Sleeve,Accessories,2,800,0,0.0,1600.0,2025-09-02 10:29:00,10,PayPal,Pending,Matthewside,False
SHOP-00321,Katrina Rivers,kara30@example.org,Water Bottle,Home,5,600,15,450.0,2550.0,2025-12-07 21:13:00,21,GCash,Shipped,East Jason,False
SHOP-00322,Michael Thompson,michaelevans@example.org,Hoodie Premium,Apparel,5,1200,0,0.0,6000.0,2025-09-28 19:23:00,19,Credit Card,Shipped,West Amy,False
SHOP-00323,Andrew Diaz,donnagarcia@example.org,Hoodie Premium,Apparel,1,1200,15,180.0,1020.0,2025-10-08 22:32:00,22,GCash,Shipped,South Thomasport,False
SHOP-00324,Raymond Mcbride,nealgary@example.net,Phone Case,Accessories,2,350,0,0.0,700.0,2025-09-24 15:07:00,15,GCash,Shipped,New Michaelfurt,False
SHOP-00325,Stephen Morales,evanwilliams@example.net,Water Bottle,Home,1,600,5,30.0,570.0,2025-08-17 20:03:00,20,COD,Completed,Wilsonport,False
SHOP-00326,Wesley Chan,jonathanstone@example.com,Coffee Mug,Home,72,400,0,0.0,28800.0,2025-01-30 16:29:00,16,PayPal,Completed,North Zachary,False
SHOP-00327,Dawn Bond,gardnerjeanette@example.org,Coffee Mug,Home,3,400,15,180.0,1020.0,2025-01-02 19:13:00,19,Credit Card,Completed,Lake Ericchester,False
SHOP-00328,Andrea Tapia,jeffrey08@example.net,Coffee Mug,Home,3,400,10,120.0,1080.0,2025-02-02 16:03:00,16,Credit Card,Pending,Salasmouth,False
SHOP-00329,Raven Poole,jeremiah13@example.net,Classic T-Shirt,Apparel,3,450,0,0.0,1350.0,2025-04-03 20:08:00,20,COD,Completed,Henryfort,False
SHOP-00330,Tiffany Daniel,shannon98@example.org,Coffee Mug,Home,4,400,15,240.0,1360.0,2025-07-13 14:05:00,14,GCash,Completed,Ryanfort,False
SHOP-00331,Amanda Martinez,mike70@example.net,Hoodie Premium,Apparel,2,1200,5,120.0,2280.0,2025-07-21 16:08:00,16,GCash,Completed,New Robert,False
SHOP-00332,John Wade,owoods@example.org,Classic T-Shirt,Apparel,3,450,0,0.0,1350.0,2025-12-11 19:34:00,19,COD,Shipped,New Josephberg,False
SHOP-00333,Karen Williams,msmith@example.com,Coffee Mug,Home,2,400,0,0.0,800.0,2025-08-24 13:09:00,13,PayPal,Completed,Williamburgh,False
SHOP-00334,Jack Marsh,fthompson@example.net,Hoodie Premium,Apparel,1,1200,15,180.0,1020.0,2025-12-05 14:39:00,14,Credit Card,Completed,Smithfort,False
SHOP-00335,Timothy Hall,jessicasmith@example.org,Laptop Sleeve,Accessories,1,800,0,0.0,800.0,2025-11-01 08:28:00,8,Credit Card,Completed,New Roger,False
SHOP-00336,Charles Johnson,lee54@example.net,Classic T-Shirt,Apparel,4,450,0,0.0,1800.0,2025-04-30 16:13:00,16,Credit Card,Completed,Cookeborough,False
SHOP-00337,Heather Ford,petersonkristine@example.com,Canvas Tote Bag,Bags,2,550,15,165.0,935.0,2025-10-22 13:36:00,13,PayPal,Completed,Jeremymouth,False
SHOP-00338,Justin Gonzales IV,perkinsleonard@example.net,Canvas Tote Bag,Bags,2,550,10,110.0,990.0,2025-09-24 11:26:00,11,PayPal,Completed,New Darrenberg,False
SHOP-00339,Lauren Hernandez,jeanettefox@example.com,Classic T-Shirt,Apparel,5,450,5,112.5,2137.5,2025-03-31 18:43:00,18,COD,Shipped,Port Donnamouth,False
SHOP-00340,Kimberly Morse,uchapman@example.net,Water Bottle,Home,1,600,0,0.0,600.0,2025-11-26 18:24:00,18,PayPal,Pending,New Angelicaberg,False
SHOP-00341,Caitlyn Castaneda,julieromero@example.com,Coffee Mug,Home,2,400,0,0.0,800.0,2025-07-12 10:48:00,10,COD,Completed,Howellbury,False
SHOP-00342,William Rogers,philipchen@example.net,Laptop Sleeve,Accessories,3,800,15,360.0,2040.0,2025-12-29 10:51:00,10,COD,Completed,Michaelside,False
SHOP-00343,Katie Spencer,robertbrown@example.org,Coffee Mug,Home,4,400,5,80.0,1520.0,2025-09-29 10:24:00,10,GCash,Completed,Lake Christopherchester,False
SHOP-00344,Heather Yang,browningkrista@example.com,Laptop Sleeve,Accessories,3,800,10,240.0,2160.0,2025-02-10 22:28:00,22,PayPal,Completed,Matthewfurt,False
SHOP-00345,David Ortega,rjohnson@example.com,Laptop Sleeve,Accessories,1,800,0,0.0,800.0,2025-07-13 18:38:00,18,Credit Card,Completed,Manuelmouth,False
SHOP-00346,Ronald Hudson,erica71@example.com,Laptop Sleeve,Accessories,5,800,10,400.0,3600.0,2025-12-10 16:13:00,16,COD,Completed,Graytown,False
SHOP-00347,Julia Keith,angelacampbell@example.org,Sticker Pack (10),Stationery,3,150,0,0.0,450.0,2025-04-19 22:12:00,22,Credit Card,Pending,Lake Matthew,False
SHOP-00348,Elizabeth Wade,sara51@example.net,Laptop Sleeve,Accessories,5,800,10,400.0,3600.0,2025-04-15 14:58:00,14,GCash,Shipped,Lake Dylanland,False
SHOP-00349,Denise Davis,hnelson@example.net,Sticker Pack (10),Stationery,3,150,0,0.0,450.0,2025-08-27 16:41:00,16,PayPal,Completed,Lake Blakeberg,False
SHOP-00350,Robert Garcia,bhoward@example.net,Canvas Tote Bag,Bags,3,550,5,82.5,1567.5,2025-09-12 15:06:00,15,COD,Completed,Vincentshire,False
SHOP-00351,Caleb Johnson,heather82@example.org,Laptop Sleeve,Accessories,3,800,0,0.0,2400.0,2025-07-31 08:36:00,8,GCash,Completed,East Anthony,False
SHOP-00352,Kathleen Kim,brookskatrina@example.net,Classic T-Shirt,Apparel,3,450,5,67.5,1282.5,2025-10-27 17:46:00,17,COD,Completed,Gilbertshire,False
SHOP-00353,William Richardson,cperkins@example.net,Phone Case,Accessories,2,350,0,0.0,700.0,2025-04-28 14:36:00,14,GCash,Pending,New Maria,False
SHOP-00354,Anita Alvarez,ifletcher@example.net,Sticker Pack (10),Stationery,3,150,15,67.5,382.5,2025-09-08 19:41:00,19,COD,Pending,Jessicamouth,False
SHOP-00355,Brandy Smith,mflores@example.com,Phone Case,Accessories,3,350,0,0.0,1050.0,2025-03-13 19:34:00,19,COD,Completed,Shawnview,False
SHOP-00356,Jessica Allen,ruizelizabeth@example.net,Classic T-Shirt,Apparel,5,450,0,0.0,2250.0,2025-02-08 21:42:00,21,Credit Card,Completed,North Judith,False
SHOP-00357,Jamie Nguyen,nicholascooke@example.net,Coffee Mug,Home,2,400,15,120.0,680.0,2025-11-19 03:42:00,3,GCash,Completed,Lake Charleschester,False
SHOP-00358,Stephanie Petty,vhenry@example.com,Laptop Sleeve,Accessories,5,800,0,0.0,4000.0,2025-07-11 08:39:00,8,COD,Pending,New Richard,False
SHOP-00359,Elizabeth Henderson,npierce@example.net,Classic T-Shirt,Apparel,1,450,5,22.5,427.5,2025-10-10 14:00:00,14,Credit Card,Shipped,Gordonstad,False
SHOP-00360,Ryan Young DDS,robert77@example.net,Canvas Tote Bag,Bags,5,550,0,0.0,2750.0,2025-01-09 16:52:00,16,COD,Completed,Diazstad,False
SHOP-00361,Dwayne Briggs,washingtonmonica@example.net,Hoodie Premium,Apparel,1,1200,5,60.0,1140.0,2025-03-18 11:12:00,11,PayPal,Completed,West Joshuaton,False
SHOP-00362,Jesse Stephens,cameronnguyen@example.net,Canvas Tote Bag,Bags,4,550,0,0.0,2200.0,2025-07-11 14:29:00,14,GCash,Completed,Valerieton,False
SHOP-00363,Elizabeth Little,petersdiane@example.com,Canvas Tote Bag,Bags,1,550,10,55.0,495.0,2025-11-29 20:02:00,20,Credit Card,Pending,Ashleyside,False
SHOP-00364,Robert Gibson,shannon06@example.net,Coffee Mug,Home,4,400,5,80.0,1520.0,2025-09-01 08:40:00,8,Credit Card,Completed,Brooksport,False
SHOP-00365,Aaron Johnson,robert67@example.org,Hoodie Premium,Apparel,4,1200,15,720.0,4080.0,2025-08-11 18:50:00,18,PayPal,Shipped,East Lisa,False
SHOP-00366,Elizabeth Lopez,laurasanders@example.com,Hoodie Premium,Apparel,5,1200,0,0.0,6000.0,2025-04-28 11:57:00,11,COD,Completed,Paigeburgh,False
SHOP-00367,Stacy Price,wilsonstephanie@example.org,Classic T-Shirt,Apparel,1,450,10,45.0,405.0,2025-05-24 22:34:00,22,Credit Card,Completed,Lake Adamchester,False
SHOP-00368,Connie Payne,pamela12@example.com,Sticker Pack (10),Stationery,1,150,0,0.0,150.0,2025-10-28 10:48:00,10,COD,Completed,Port Lancefurt,False
SHOP-00369,Matthew Macias,jose94@example.com,Canvas Tote Bag,Bags,2,550,80,880.0,220.0,2025-05-04 17:53:00,17,COD,Shipped,South Saraside,False
SHOP-00370,Amanda Erickson,rcoleman@example.org,Sticker Pack (10),Stationery,4,150,15,90.0,510.0,2025-03-13 20:44:00,20,Credit Card,Shipped,Stephensshire,False
SHOP-00371,Tina Murphy,fieldsroger@example.net,Sticker Pack (10),Stationery,1,150,0,0.0,150.0,2025-08-12 11:53:00,11,Credit Card,Completed,Hensleymouth,False
SHOP-00372,Nicole Sanchez,mathewslatoya@example.net,Coffee Mug,Home,3,400,0,0.0,1200.0,2025-11-21 12:50:00,12,COD,Pending,Gabrielfort,False
SHOP-00373,Lisa Martin,wesleymiddleton@example.net,Laptop Sleeve,Accessories,3,800,5,120.0,2280.0,2025-07-12 14:11:00,14,COD,Completed,Lake Davidfurt,False
SHOP-00374,Darren Roberts,madeline61@example.org,Canvas Tote Bag,Bags,2,550,10,110.0,990.0,2025-02-07 09:17:00,9,GCash,Pending,Wilsonport,False
SHOP-00375,Peter Flores,murphygrant@example.org,Phone Case,Accessories,4,350,0,0.0,1400.0,2025-07-04 09:05:00,9,Credit Card,Completed,East Michellefort,False
SHOP-00376,Sarah Dennis,leviberry@example.net,Water Bottle,Home,3,600,15,270.0,1530.0,2025-05-19 09:08:00,9,Credit Card,Completed,North Alexander,False
SHOP-00377,Michelle York,harrisrichard@example.org,Coffee Mug,Home,4,400,5,80.0,1520.0,2025-10-12 16:26:00,16,Credit Card,Completed,Chantown,False
SHOP-00378,Christopher Roberts,jasonmorse@example.net,Hoodie Premium,Apparel,3,1200,5,180.0,3420.0,2025-02-17 17:38:00,17,PayPal,Pending,Lake Thomasmouth,False
SHOP-00379,Brett Williams,lindsay82@example.com,Classic T-Shirt,Apparel,3,450,0,0.0,1350.0,2025-07-18 20:05:00,20,GCash,Shipped,East Jessica,False
SHOP-00380,Kathy Martinez,saramartinez@example.com,Phone Case,Accessories,4,350,0,0.0,1400.0,2025-03-13 12:19:00,12,PayPal,Pending,Baldwinchester,False
SHOP-00381,Eric Brown,zbrown@example.org,Phone Case,Accessories,1,350,0,0.0,350.0,2025-08-11 12:26:00,12,PayPal,Pending,North Guyside,False
SHOP-00382,Holly Benson,michaelsalazar@example.net,Hoodie Premium,Apparel,3,1200,0,0.0,3600.0,2025-05-07 19:40:00,19,COD,Shipped,East James,False
SHOP-00383,Wanda Wallace,johnstonbrenda@example.com,Laptop Sleeve,Accessories,4,800,0,0.0,3200.0,2025-03-11 12:00:00,12,COD,Completed,Codyside,False
SHOP-00384,Jill Williams,eric75@example.org,Coffee Mug,Home,3,400,0,0.0,1200.0,2025-06-21 14:52:00,14,GCash,Completed,North Lisa,False
SHOP-00385,Randy Alvarado,robertobarnett@example.com,Sticker Pack (10),Stationery,5,150,10,75.0,675.0,2025-04-13 15:20:00,15,GCash,Pending,Toddton,False
SHOP-00386,David Robinson,gordongardner@example.com,Sticker Pack (10),Stationery,3,150,10,45.0,405.0,2025-12-22 18:31:00,18,GCash,Completed,Garciaberg,False
SHOP-00387,Gilbert Ford,mlivingston@example.com,Coffee Mug,Home,3,400,15,180.0,1020.0,2025-07-21 13:07:00,13,GCash,Shipped,Jamieport,False
SHOP-00388,Patrick Holland,owilliams@example.com,Phone Case,Accessories,5,350,0,0.0,1750.0,2025-08-25 19:13:00,19,COD,Completed,North Joshuafort,False
SHOP-00389,Robert Young,shawpamela@example.org,Hoodie Premium,Apparel,4,1200,10,480.0,4320.0,2025-10-10 01:27:00,10,PayPal,Refunded,Corymouth,True
SHOP-00390,Dr. Chelsea Boyd DVM,joshuahoward@example.com,Canvas Tote Bag,Bags,2,550,10,110.0,990.0,2025-08-05 20:24:00,20,Credit Card,Pending,East Daniel,False
SHOP-00391,Anna Bennett,wpatterson@example.com,Water Bottle,Home,5,600,0,0.0,3000.0,2025-10-01 16:59:00,16,COD,Shipped,West Stephanie,False
SHOP-00392,Jose Lyons,parsonssamuel@example.net,Classic T-Shirt,Apparel,3,450,10,135.0,1215.0,2025-10-02 17:40:00,17,Credit Card,Completed,Andrewhaven,False
SHOP-00393,Krista Adams,jordanmiller@example.com,Laptop Sleeve,Accessories,3,800,0,0.0,2400.0,2025-11-28 17:02:00,17,COD,Completed,Port Amyfort,False
SHOP-00394,Gregory Elliott,lhernandez@example.net,Coffee Mug,Home,1,400,0,0.0,400.0,2025-02-20 12:14:00,12,GCash,Pending,West Juanland,False
SHOP-00395,Darryl Chandler,skeith@example.net,Sticker Pack (10),Stationery,4,150,0,0.0,600.0,2025-12-14 17:44:00,17,GCash,Completed,West Davidmouth,False
SHOP-00396,Samantha Jones,peggy13@example.net,Classic T-Shirt,Apparel,4,450,0,0.0,1800.0,2025-06-01 14:58:00,14,Credit Card,Completed,Nicolefurt,False
SHOP-00397,Margaret Baker,olsengeorge@example.org,Phone Case,Accessories,3,350,0,0.0,1050.0,2025-06-25 15:50:00,15,GCash,Shipped,Scottton,False
SHOP-00398,Stacy Brown,haynesevan@example.org,Water Bottle,Home,3,600,0,0.0,1800.0,2025-02-19 15:46:00,15,COD,Completed,Stoutport,False
SHOP-00399,Gary Riley,hestes@example.org,Hoodie Premium,Apparel,3,1200,0,0.0,3600.0,2025-12-30 09:01:00,9,PayPal,Completed,New Diana,False
SHOP-00400,Joseph Gibson,john65@example.net,Phone Case,Accessories,2,350,5,35.0,665.0,2025-03-31 16:10:00,16,PayPal,Shipped,Anthonyfurt,False
SHOP-00401,Jack Ritter,bradleykatrina@example.org,Coffee Mug,Home,4,400,0,0.0,1600.0,2025-07-27 18:11:00,18,GCash,Pending,East Sherri,False
SHOP-00402,Heather Adams,andersonnathan@example.org,Coffee Mug,Home,1,400,10,40.0,360.0,2025-11-11 22:12:00,22,COD,Shipped,Lake Elizabeth,False
SHOP-00403,Michele Hawkins,jlopez@example.org,Coffee Mug,Home,4,400,80,1280.0,320.0,2025-12-27 11:13:00,11,PayPal,Completed,Fordmouth,False
SHOP-00404,Seth Dominguez,pottervictor@example.org,Hoodie Premium,Apparel,5,1200,0,0.0,6000.0,2025-10-10 01:50:00,13,COD,Refunded,Lake Kyle,True
SHOP-00405,Mr. Brian Burton,petersonkathryn@example.net,Canvas Tote Bag,Bags,4,550,5,110.0,2090.0,2025-11-24 13:38:00,13,COD,Shipped,East Audrey,False
SHOP-00406,Tiffany Gonzalez,edwardrobinson@example.net,Coffee Mug,Home,5,400,0,0.0,2000.0,2025-06-28 13:54:00,13,COD,Shipped,East Meghan,False
SHOP-00407,Alyssa Elliott,hunterdalton@example.com,Phone Case,Accessories,3,350,5,52.5,997.5,2025-10-30 09:43:00,9,GCash,Completed,North Deniseton,False
SHOP-00408,Michele Green,stacey55@example.net,Hoodie Premium,Apparel,2,1200,0,0.0,2400.0,2025-03-01 10:23:00,10,GCash,Shipped,New Richardton,False
SHOP-00409,Tim Russell,daniel63@example.com,Coffee Mug,Home,4,400,5,80.0,1520.0,2025-03-12 17:24:00,17,COD,Completed,Dianebury,False
SHOP-00410,Ernest Finley,hhood@example.org,Water Bottle,Home,5,600,10,300.0,2700.0,2025-10-10 01:48:00,22,GCash,Refunded,North Gerald,True
SHOP-00411,Ryan Rhodes,katelynsmith@example.org,Canvas Tote Bag,Bags,2,550,0,0.0,1100.0,2025-06-11 21:28:00,21,Credit Card,Completed,Morsehaven,False
SHOP-00412,Scott Pearson,hensonpatrick@example.org,Classic T-Shirt,Apparel,4,450,0,0.0,1800.0,2025-04-10 21:24:00,21,COD,Pending,West James,False
SHOP-00413,Shari Bowman,lisa71@example.com,Water Bottle,Home,4,600,10,240.0,2160.0,2025-08-16 15:10:00,15,Credit Card,Shipped,Rogersborough,False
SHOP-00414,Kelly Buck,kbanks@example.net,Classic T-Shirt,Apparel,2,450,0,0.0,900.0,2025-01-17 12:14:00,12,PayPal,Completed,North Shaneport,False
SHOP-00415,Joseph Holmes,brandi21@example.org,Water Bottle,Home,5,600,10,300.0,2700.0,2025-09-11 16:32:00,16,Credit Card,Shipped,West Rebeccamouth,False
SHOP-00416,Monica Harris,otaylor@example.net,Hoodie Premium,Apparel,3,1200,15,540.0,3060.0,2025-10-06 21:23:00,21,Credit Card,Pending,Davidside,False
SHOP-00417,Caitlin Rodriguez,charles40@example.org,Laptop Sleeve,Accessories,4,800,0,0.0,3200.0,2025-12-01 20:15:00,20,PayPal,Completed,West Jacqueline,False
SHOP-00418,Gary Evans,wayne41@example.org,Water Bottle,Home,3,600,0,0.0,1800.0,2025-02-14 15:55:00,15,Credit Card,Completed,West Richardfurt,False
SHOP-00419,Emily Lopez,rebeccahowell@example.org,Laptop Sleeve,Accessories,5,800,10,400.0,3600.0,2025-06-29 21:45:00,21,COD,Completed,Troymouth,False
SHOP-00420,Darryl Perez,max29@example.org,Phone Case,Accessories,2,350,15,105.0,595.0,2025-04-16 20:03:00,20,PayPal,Shipped,West Kelliside,False
SHOP-00421,Kristina Lewis,danielleturner@example.org,Canvas Tote Bag,Bags,135,550,0,0.0,74250.0,2025-03-28 13:45:00,13,PayPal,Completed,South Justinton,False
SHOP-00422,Tracy Rojas,jeffrey73@example.org,Canvas Tote Bag,Bags,5,550,10,275.0,2475.0,2025-02-18 10:48:00,10,COD,Completed,Dawnview,False
SHOP-00423,Jill Palmer,matthewbanks@example.org,Canvas Tote Bag,Bags,2,550,10,110.0,990.0,2025-03-09 11:09:00,11,PayPal,Completed,West Emily,False
SHOP-00424,Michelle Dougherty,ruth90@example.org,Coffee Mug,Home,4,400,0,0.0,1600.0,2025-10-23 18:17:00,18,COD,Pending,Elizabethstad,False
SHOP-00425,Kimberly Davis,sullivanchristy@example.org,Water Bottle,Home,1,600,10,60.0,540.0,2025-10-10 01:01:00,14,PayPal,Refunded,Port Josephtown,True
SHOP-00426,Douglas Mathews,sthompson@example.net,Water Bottle,Home,4,600,0,0.0,2400.0,2025-10-25 08:55:00,8,Credit Card,Pending,North Zacharyshire,False
SHOP-00427,Amy Mccoy,timothyreyes@example.net,Sticker Pack (10),Stationery,1,150,15,22.5,127.5,2025-10-01 14:13:00,14,COD,Completed,East Jill,False
SHOP-00428,Toni Robinson,griffinrobert@example.org,Water Bottle,Home,3,600,0,0.0,1800.0,2025-05-26 13:35:00,13,GCash,Shipped,Hansonland,False
SHOP-00429,Daniel Summers,ale@example.org,Water Bottle,Home,3,600,10,180.0,1620.0,2025-01-25 08:06:00,8,COD,Completed,North Jessicaland,False
SHOP-00430,Samantha Lindsey,douglas54@example.org,Hoodie Premium,Apparel,2,1200,0,0.0,2400.0,2025-08-22 08:27:00,8,GCash,Completed,West Aliciaville,False
SHOP-00431,Selena Young,jonessharon@example.net,Canvas Tote Bag,Bags,2,550,15,165.0,935.0,2025-05-21 09:41:00,9,PayPal,Completed,Lake Kathrynburgh,False
SHOP-00432,Natasha Webb,robert32@example.com,Hoodie Premium,Apparel,3,1200,10,360.0,3240.0,2025-11-29 10:03:00,10,COD,Completed,New Brianport,False
SHOP-00433,Linda Young,megan87@example.net,Laptop Sleeve,Accessories,4,800,10,320.0,2880.0,2025-02-16 19:06:00,19,Credit Card,Completed,New Corychester,False
SHOP-00434,Chelsea Bryant,garrisondaniel@example.org,Water Bottle,Home,1,600,0,0.0,600.0,2025-10-31 11:33:00,11,COD,Completed,Lake Dustin,False
SHOP-00435,Angie Garner,jaredflynn@example.net,Classic T-Shirt,Apparel,3,450,15,202.5,1147.5,2025-03-03 21:27:00,21,GCash,Pending,Gonzalezstad,False
SHOP-00436,Chad Gardner,hilljeffrey@example.net,Hoodie Premium,Apparel,2,1200,0,0.0,2400.0,2025-02-15 19:51:00,19,Credit Card,Completed,East Brandy,False
SHOP-00437,Michael Blake,moralesdavid@example.org,Sticker Pack (10),Stationery,3,150,0,0.0,450.0,2025-03-12 14:49:00,14,GCash,Completed,Lake Rebecca,False
SHOP-00438,David Torres,douglasdaniels@example.com,Hoodie Premium,Apparel,5,1200,5,300.0,5700.0,2025-01-05 17:41:00,17,GCash,Pending,New Michael,False
SHOP-00439,Angel Anderson,patrick57@example.net,Sticker Pack (10),Stationery,2,150,10,30.0,270.0,2025-03-19 22:26:00,22,COD,Completed,Anthonychester,False
SHOP-00440,Janice Edwards,farmermichelle@example.net,Hoodie Premium,Apparel,1,1200,0,0.0,1200.0,2025-03-05 17:46:00,17,COD,Completed,Haynesside,False
SHOP-00441,Jamie Ross,jfisher@example.com,Coffee Mug,Home,3,400,15,180.0,1020.0,2025-03-13 11:17:00,11,Credit Card,Completed,South Monica,False
SHOP-00442,Ronald Lang,estradajeanette@example.org,Canvas Tote Bag,Bags,1,550,15,82.5,467.5,2025-12-04 22:19:00,22,GCash,Shipped,East Jamesfort,False
SHOP-00443,Douglas Fitzgerald,davidthomas@example.com,Laptop Sleeve,Accessories,4,800,0,0.0,3200.0,2025-11-27 08:50:00,8,GCash,Pending,East Katherinefurt,False
SHOP-00444,Brittney Carr,heatheranderson@example.net,Coffee Mug,Home,1,400,0,0.0,400.0,2025-09-13 18:38:00,18,Credit Card,Shipped,Port Christina,False
SHOP-00445,Robert Morgan,jguzman@example.com,Classic T-Shirt,Apparel,3,450,0,0.0,1350.0,2025-03-09 14:55:00,14,COD,Completed,Lake Christopherburgh,False
SHOP-00446,Mrs. Caitlin Sullivan,tracy82@example.com,Phone Case,Accessories,4,350,15,210.0,1190.0,2025-02-07 08:37:00,8,Credit Card,Completed,East Larrymouth,False
SHOP-00447,Christina Anderson,frederick62@example.net,Canvas Tote Bag,Bags,2,550,0,0.0,1100.0,2025-01-31 20:25:00,20,PayPal,Shipped,Amyfurt,False
SHOP-00448,Erik Graham,brianturner@example.org,Coffee Mug,Home,4,400,10,160.0,1440.0,2025-07-25 09:40:00,9,GCash,Completed,North Charles,False
SHOP-00449,Sherri Jefferson,rrice@example.net,Hoodie Premium,Apparel,3,1200,0,0.0,3600.0,2025-09-19 22:13:00,22,GCash,Shipped,South Williamfurt,False
SHOP-00450,Pamela Ball,blandry@example.org,Sticker Pack (10),Stationery,4,150,5,30.0,570.0,2025-11-21 20:53:00,20,Credit Card,Completed,Chapmanmouth,False
SHOP-00451,Amber Clark,iballard@example.org,Coffee Mug,Home,2,400,0,0.0,800.0,2025-05-06 09:59:00,9,COD,Completed,Jennaberg,False
SHOP-00452,Emily Villanueva,aclayton@example.com,Water Bottle,Home,5,600,5,150.0,2850.0,2025-10-10 00:48:00,12,GCash,Refunded,Caitlinland,True
SHOP-00453,Erin Liu,slee@example.net,Classic T-Shirt,Apparel,2,450,95,855.0,45.0,2025-01-06 10:31:00,10,PayPal,Shipped,Lake Larry,False
SHOP-00454,Veronica Sims,gwilliams@example.net,Canvas Tote Bag,Bags,2,550,0,0.0,1100.0,2025-03-06 19:49:00,19,PayPal,Completed,Port Loriton,False
SHOP-00455,Patricia Martin,yalvarez@example.com,Classic T-Shirt,Apparel,3,450,15,202.5,1147.5,2025-08-08 12:33:00,12,Credit Card,Completed,Michellechester,False
SHOP-00456,Matthew Holder,desireeriley@example.com,Hoodie Premium,Apparel,4,1200,0,0.0,4800.0,2025-09-19 13:03:00,13,COD,Shipped,Harveyshire,False
SHOP-00457,Kimberly Frederick,reneefigueroa@example.net,Phone Case,Accessories,3,350,0,0.0,1050.0,2025-05-11 20:06:00,20,Credit Card,Completed,West Antonio,False
SHOP-00458,Anita Smith,tuckerdavid@example.org,Classic T-Shirt,Apparel,1,450,15,67.5,382.5,2025-01-07 11:02:00,11,COD,Completed,Paulside,False
SHOP-00459,Erik Bradley,ralphnelson@example.org,Coffee Mug,Home,2,400,0,0.0,800.0,2025-01-19 16:51:00,16,COD,Completed,Lake Markside,False
SHOP-00460,Paul Miller,iward@example.com,Sticker Pack (10),Stationery,2,150,0,0.0,300.0,2025-06-13 12:52:00,12,Credit Card,Shipped,New Derrickside,False
SHOP-00461,Tammy Bruce,uward@example.org,Sticker Pack (10),Stationery,1,150,5,7.5,142.5,2025-12-11 22:03:00,22,GCash,Completed,Butlerview,False
SHOP-00462,Elizabeth Henry,ratkins@example.com,Classic T-Shirt,Apparel,4,450,0,0.0,1800.0,2025-08-27 21:18:00,21,PayPal,Completed,Chadtown,False
SHOP-00463,Jerry Ford,mgarza@example.org,Hoodie Premium,Apparel,5,1200,0,0.0,6000.0,2025-01-05 13:12:00,13,PayPal,Shipped,North Danielside,False
SHOP-00464,Ronald Wood,johnsonjill@example.org,Canvas Tote Bag,Bags,5,550,0,0.0,2750.0,2025-08-26 13:37:00,13,COD,Completed,Lake Amychester,False
SHOP-00465,Tyler White,wilsonmitchell@example.com,Laptop Sleeve,Accessories,2,800,0,0.0,1600.0,2025-07-29 08:14:00,8,PayPal,Completed,Douglasstad,False
SHOP-00466,Tammy Anderson,gregorypatterson@example.com,Sticker Pack (10),Stationery,1,150,15,22.5,127.5,2025-12-03 14:54:00,14,PayPal,Completed,Schaefermouth,False
SHOP-00467,Candice Long,jeffrey04@example.net,Laptop Sleeve,Accessories,5,800,0,0.0,4000.0,2025-08-03 15:03:00,15,GCash,Completed,Kimberlyborough,False
SHOP-00468,Jennifer Lewis,kristenreid@example.org,Hoodie Premium,Apparel,1,1200,0,0.0,1200.0,2025-09-24 14:44:00,14,PayPal,Pending,Garyport,False
SHOP-00469,Deborah Donovan,edward85@example.org,Hoodie Premium,Apparel,5,1200,0,0.0,6000.0,2025-09-16 10:40:00,10,COD,Completed,Lake Christopher,False
SHOP-00470,Andrew Carter,davistravis@example.com,Classic T-Shirt,Apparel,4,450,10,180.0,1620.0,2025-03-08 11:18:00,11,PayPal,Completed,Pooleside,False
SHOP-00471,Barbara Ho,annettegarcia@example.org,Coffee Mug,Home,3,400,0,0.0,1200.0,2025-08-20 12:14:00,12,Credit Card,Completed,Alyssafurt,False
SHOP-00472,Amanda Rich,daniel59@example.com,Phone Case,Accessories,5,350,0,0.0,1750.0,2025-03-21 09:10:00,9,COD,Pending,Emilyside,False
SHOP-00473,Shane Carroll,melissasmith@example.net,Sticker Pack (10),Stationery,4,150,0,0.0,600.0,2025-10-02 13:49:00,13,GCash,Pending,Sheltonview,False
SHOP-00474,Dave Logan,ysmith@example.org,Canvas Tote Bag,Bags,4,550,0,0.0,2200.0,2025-03-03 09:10:00,9,PayPal,Shipped,South Austin,False
SHOP-00475,Kevin Sanchez,ifields@example.org,Classic T-Shirt,Apparel,2,450,15,135.0,765.0,2025-06-17 10:05:00,10,GCash,Completed,Yorkhaven,False
SHOP-00476,James Strong,markbest@example.net,Coffee Mug,Home,5,400,0,0.0,2000.0,2025-12-13 12:16:00,12,GCash,Completed,Port Danielberg,False
SHOP-00477,April Harris,robertlewis@example.org,Coffee Mug,Home,4,400,5,80.0,1520.0,2025-10-09 11:06:00,11,COD,Completed,Timothyhaven,False
SHOP-00478,William Davis,stevenwest@example.com,Phone Case,Accessories,1,350,0,0.0,350.0,2025-02-01 21:49:00,21,GCash,Completed,South Laurieshire,False
